date,market_id,sessions,bookings,revenue
2025-03-13,9,72,2,653.76
2025-03-13,10,60,2,1826.94
2025-03-13,11,34,0,0.0
2025-03-13,12,20,0,0.0
2025-03-14,1,370,10,4794.44
2025-03-14,2,188,4,2195.78
2025-03-14,3,88,2,537.83
2025-03-14,4,111,3,3693.96
2025-03-14,5,66,1,265.29
2025-03-14,6,73,1,216.15
2025-03-14,7,59,2,928.03
2025-03-14,8,56,2,1300.42
2025-03-14,9,88,1,1092.72
2025-03-14,10,60,1,278.74
2025-03-14,11,32,0,0.0
2025-03-14,12,19,0,0.0
2025-03-15,1,285,5,2366.65
2025-03-15,2,136,3,3345.2
2025-03-15,3,87,2,964.68
2025-03-15,4,102,4,1918.36
2025-03-15,5,56,2,1217.27
2025-03-15,6,53,3,1140.91
2025-03-15,7,51,2,1427.36
2025-03-15,8,49,1,1217.6
2025-03-15,9,74,2,610.76
2025-03-15,10,50,1,255.19
2025-03-15,11,29,2,528.49
2025-03-15,12,20,0,0.0
2025-03-16,1,316,11,9159.58
2025-03-16,2,191,6,2113.82
2025-03-16,3,91,3,2317.38
2025-03-16,4,110,1,545.5
2025-03-16,5,76,2,728.22
2025-03-16,6,71,3,1937.15
2025-03-16,7,62,3,1610.59
2025-03-16,8,57,3,1810.27
2025-03-16,9,84,2,901.82
2025-03-16,10,60,2,1658.92
2025-03-16,11,41,0,0.0
2025-03-16,12,25,0,0.0
2025-03-17,1,224,5,2175.64
2025-03-17,2,120,1,221.41
2025-03-17,3,63,3,3701.26
2025-03-17,4,74,2,1665.54
2025-03-17,5,53,2,484.89
2025-03-17,6,42,3,1871.58
2025-03-17,7,34,1,518.24
2025-03-17,8,41,1,862.74
2025-03-17,9,60,4,2179.67
2025-03-17,10,42,0,0.0
2025-03-17,11,23,2,774.37
2025-03-17,12,16,1,403.06
2025-03-18,1,231,6,2962.64
2025-03-18,2,123,3,1722.77
2025-03-18,3,65,1,557.46
2025-03-18,4,71,3,1345.62
2025-03-18,5,52,1,223.3
2025-03-18,6,49,2,3126.18
2025-03-18,7,36,1,257.4
2025-03-18,8,41,1,576.66
2025-03-18,9,55,1,954.64
2025-03-18,10,42,1,674.82
2025-03-18,11,23,0,0.0
2025-03-18,12,16,0,0.0
2025-03-19,1,254,7,4499.84
2025-03-19,2,134,7,3391.6
2025-03-19,3,63,3,1267.32
2025-03-19,4,81,2,1144.12
2025-03-19,5,44,0,0.0
2025-03-19,6,45,4,2102.92
2025-03-19,7,41,3,2165.26
2025-03-19,8,46,0,0.0
2025-03-19,9,59,3,1449.16
2025-03-19,10,34,0,0.0
2025-03-19,11,25,2,727.93
2025-03-19,12,16,0,0.0
2025-03-20,1,254,6,4161.39
2025-03-20,2,133,6,3071.43
2025-03-20,3,68,0,0.0
2025-03-20,4,75,3,901.5
2025-03-20,5,54,1,238.15
2025-03-20,6,52,3,3800.77
2025-03-20,7,43,1,1011.52
2025-03-20,8,41,1,1825.02
2025-03-20,9,58,1,429.82
2025-03-20,10,41,3,1456.35
2025-03-20,11,25,2,873.17
2025-03-20,12,16,0,0.0
2025-03-21,1,294,8,5070.19
2025-03-21,2,145,3,3413.47
2025-03-21,3,82,1,241.92
2025-03-21,4,86,3,1699.03
2025-03-21,5,59,0,0.0
2025-03-21,6,60,3,1747.2
2025-03-21,7,53,1,488.48
2025-03-21,8,47,3,1303.99
2025-03-21,9,69,5,2558.76
2025-03-21,10,54,1,630.42
2025-03-21,11,30,0,0.0
2025-03-21,12,20,0,0.0
2025-03-22,1,444,10,5318.38
2025-03-22,2,254,5,4618.04
2025-03-22,3,128,2,1722.01
2025-03-22,4,149,2,742.64
2025-03-22,5,102,3,1015.21
2025-03-22,6,104,3,1715.36
2025-03-22,7,85,3,838.87
2025-03-22,8,85,4,1817.4
2025-03-22,9,122,1,247.4
2025-03-22,10,85,0,0.0
2025-03-22,11,53,0,0.0
2025-03-22,12,33,0,0.0
2025-03-23,1,377,11,5127.21
2025-03-23,2,193,6,3503.88
2025-03-23,3,91,2,880.39
2025-03-23,4,110,4,3473.06
2025-03-23,5,76,0,0.0
2025-03-23,6,73,2,535.22
2025-03-23,7,64,2,1290.68
2025-03-23,8,62,2,569.34
2025-03-23,9,87,2,475.05
2025-03-23,10,61,1,289.21
2025-03-23,11,39,0,0.0
2025-03-23,12,24,1,442.82
2025-03-24,1,273,9,5286.76
2025-03-24,2,136,6,2148.89
2025-03-24,3,68,2,1919.91
2025-03-24,4,68,3,1945.42
2025-03-24,5,50,0,0.0
2025-03-24,6,47,3,1899.99
2025-03-24,7,44,1,993.2
2025-03-24,8,39,1,262.95
2025-03-24,9,59,0,0.0
2025-03-24,10,39,0,0.0
2025-03-24,11,25,0,0.0
2025-03-24,12,17,1,292.62
2025-03-25,1,322,10,4797.76
2025-03-25,2,174,5,1943.78
2025-03-25,3,83,1,786.81
2025-03-25,4,108,5,2501.37
2025-03-25,5,80,1,264.91
2025-03-25,6,74,0,0.0
2025-03-25,7,61,0,0.0
2025-03-25,8,66,1,216.23
2025-03-25,9,83,2,793.4
2025-03-25,10,58,4,3856.55
2025-03-25,11,34,0,0.0
2025-03-25,12,24,2,1185.79
2025-03-26,1,249,12,7139.41
2025-03-26,2,127,6,3760.23
2025-03-26,3,72,1,659.34
2025-03-26,4,87,0,0.0
2025-03-26,5,51,1,791.07
2025-03-26,6,51,1,301.13
2025-03-26,7,44,1,496.76
2025-03-26,8,45,2,554.25
2025-03-26,9,61,3,1005.87
2025-03-26,10,43,2,449.23
2025-03-26,11,28,0,0.0
2025-03-26,12,17,0,0.0
2025-03-27,1,279,12,6695.07
2025-03-27,2,161,2,1918.77
2025-03-27,3,86,1,266.22
2025-03-27,4,91,2,1070.32
2025-03-27,5,59,2,1689.42
2025-03-27,6,57,1,199.76
2025-03-27,7,56,4,2712.71
2025-03-27,8,54,3,1967.98
2025-03-27,9,76,2,990.86
2025-03-27,10,55,2,481.12
2025-03-27,11,28,0,0.0
2025-03-27,12,20,0,0.0
2025-03-28,1,408,12,7224.93
2025-03-28,2,209,6,3230.02
2025-03-28,3,114,3,2394.19
2025-03-28,4,123,3,2100.15
2025-03-28,5,91,1,252.16
2025-03-28,6,80,1,431.76
2025-03-28,7,67,1,319.66
2025-03-28,8,67,1,1105.92
2025-03-28,9,104,1,649.56
2025-03-28,10,70,0,0.0
2025-03-28,11,40,2,1319.62
2025-03-28,12,26,0,0.0
2025-03-29,1,298,7,4551.52
2025-03-29,2,155,7,3337.28
2025-03-29,3,83,1,539.28
2025-03-29,4,100,5,3678.13
2025-03-29,5,72,2,437.17
2025-03-29,6,64,0,0.0
2025-03-29,7,51,3,2177.03
2025-03-29,8,47,1,260.17
2025-03-29,9,69,1,766.41
2025-03-29,10,49,2,499.7
2025-03-29,11,31,0,0.0
2025-03-29,12,20,0,0.0
2025-03-30,1,232,11,7416.92
2025-03-30,2,127,3,1406.23
2025-03-30,3,71,2,1584.21
2025-03-30,4,71,2,572.28
2025-03-30,5,48,2,738.61
2025-03-30,6,51,1,247.18
2025-03-30,7,38,1,1126.4
2025-03-30,8,39,1,713.16
2025-03-30,9,53,1,228.94
2025-03-30,10,43,3,2667.5
2025-03-30,11,23,1,737.28
2025-03-30,12,16,0,0.0
2025-03-31,1,422,10,7356.85
2025-03-31,2,188,2,1165.25
2025-03-31,3,102,3,1544.41
2025-03-31,4,120,2,1749.93
2025-03-31,5,82,1,293.58
2025-03-31,6,74,2,1003.74
2025-03-31,7,65,0,0.0
2025-03-31,8,67,1,624.2
2025-03-31,9,93,3,2307.11
2025-03-31,10,62,3,1683.43
2025-03-31,11,37,2,1485.83
2025-03-31,12,24,1,603.8
2025-04-01,1,302,9,5913.56
2025-04-01,2,167,3,2070.53
2025-04-01,3,88,5,1999.25
2025-04-01,4,88,2,1542.46
2025-04-01,5,67,4,2667.21
2025-04-01,6,67,1,593.68
2025-04-01,7,57,1,624.22
2025-04-01,8,52,1,1157.68
2025-04-01,9,67,2,525.26
2025-04-01,10,60,5,3241.75
2025-04-01,11,31,0,0.0
2025-04-01,12,17,1,1128.04
2025-04-02,1,261,5,2998.28
2025-04-02,2,139,3,1273.67
2025-04-02,3,66,2,3212.34
2025-04-02,4,82,2,883.25
2025-04-02,5,53,1,1423.36
2025-04-02,6,52,0,0.0
2025-04-02,7,42,2,1155.22
2025-04-02,8,48,3,3475.58
2025-04-02,9,61,0,0.0
2025-04-02,10,46,3,2404.2
2025-04-02,11,25,4,2114.64
2025-04-02,12,18,0,0.0
2025-04-03,1,281,10,5516.52
2025-04-03,2,158,2,786.75
2025-04-03,3,73,6,4397.0
2025-04-03,4,88,2,1557.5
2025-04-03,5,55,4,2092.41
2025-04-03,6,52,4,2516.37
2025-04-03,7,45,0,0.0
2025-04-03,8,46,0,0.0
2025-04-03,9,73,1,246.28
2025-04-03,10,47,0,0.0
2025-04-03,11,28,0,0.0
2025-04-03,12,20,2,972.45
2025-04-04,1,339,7,5684.92
2025-04-04,2,165,6,3801.05
2025-04-04,3,89,1,464.76
2025-04-04,4,88,2,2123.08
2025-04-04,5,62,2,1356.79
2025-04-04,6,53,3,2171.53
2025-04-04,7,57,0,0.0
2025-04-04,8,53,0,0.0
2025-04-04,9,76,5,1832.08
2025-04-04,10,57,1,227.5
2025-04-04,11,29,0,0.0
2025-04-04,12,20,2,798.06
2025-04-05,1,310,12,7004.92
2025-04-05,2,175,7,3875.03
2025-04-05,3,93,4,2509.82
2025-04-05,4,103,4,1933.26
2025-04-05,5,66,2,771.59
2025-04-05,6,68,4,2500.33
2025-04-05,7,53,2,530.69
2025-04-05,8,57,2,2055.55
2025-04-05,9,82,0,0.0
2025-04-05,10,53,2,2311.12
2025-04-05,11,30,2,1417.09
2025-04-05,12,24,1,1239.7
2025-04-06,1,430,17,10838.0
2025-04-06,2,208,7,5715.23
2025-04-06,3,111,3,2945.77
2025-04-06,4,115,3,858.81
2025-04-06,5,82,3,1581.13
2025-04-06,6,78,1,280.41
2025-04-06,7,64,0,0.0
2025-04-06,8,70,3,927.8
2025-04-06,9,105,2,1535.54
2025-04-06,10,68,6,4472.93
2025-04-06,11,37,3,851.55
2025-04-06,12,26,0,0.0
2025-04-07,1,399,14,11349.94
2025-04-07,2,222,3,1847.87
2025-04-07,3,91,4,1725.27
2025-04-07,4,115,2,2768.31
2025-04-07,5,77,2,1192.66
2025-04-07,6,75,1,615.2
2025-04-07,7,66,1,560.0
2025-04-07,8,62,3,1570.91
2025-04-07,9,93,3,2310.66
2025-04-07,10,59,0,0.0
2025-04-07,11,40,0,0.0
2025-04-07,12,27,0,0.0
2025-04-08,1,378,9,5349.6
2025-04-08,2,185,9,4118.67
2025-04-08,3,93,3,2150.55
2025-04-08,4,105,1,547.5
2025-04-08,5,76,2,509.21
2025-04-08,6,75,3,2666.92
2025-04-08,7,58,1,944.67
2025-04-08,8,51,1,638.02
2025-04-08,9,87,1,2246.88
2025-04-08,10,57,3,1886.22
2025-04-08,11,35,0,0.0
2025-04-08,12,26,1,253.39
2025-04-09,1,455,11,9032.91
2025-04-09,2,244,6,4575.88
2025-04-09,3,142,4,3256.64
2025-04-09,4,146,2,1324.42
2025-04-09,5,99,0,0.0
2025-04-09,6,102,4,2460.12
2025-04-09,7,82,1,1035.92
2025-04-09,8,84,1,832.2
2025-04-09,9,106,3,1866.1
2025-04-09,10,74,6,5276.42
2025-04-09,11,48,0,0.0
2025-04-09,12,29,3,1721.79
2025-04-10,1,468,10,7064.57
2025-04-10,2,243,8,4445.33
2025-04-10,3,108,1,1323.98
2025-04-10,4,131,2,675.16
2025-04-10,5,91,2,2691.34
2025-04-10,6,95,2,532.06
2025-04-10,7,80,2,1064.25
2025-04-10,8,67,1,354.36
2025-04-10,9,112,3,1679.16
2025-04-10,10,82,3,1528.81
2025-04-10,11,44,1,292.85
2025-04-10,12,29,0,0.0
2025-04-11,1,319,10,6341.51
2025-04-11,2,156,2,814.95
2025-04-11,3,93,5,4362.42
2025-04-11,4,100,5,2695.23
2025-04-11,5,69,2,1245.15
2025-04-11,6,77,1,326.4
2025-04-11,7,56,1,282.55
2025-04-11,8,60,0,0.0
2025-04-11,9,80,5,2529.41
2025-04-11,10,53,1,278.39
2025-04-11,11,33,1,265.28
2025-04-11,12,23,0,0.0
2025-04-12,1,407,10,5706.62
2025-04-12,2,197,3,1825.69
2025-04-12,3,105,4,1164.33
2025-04-12,4,123,3,2411.33
2025-04-12,5,68,1,253.42
2025-04-12,6,84,2,1089.82
2025-04-12,7,66,1,1462.76
2025-04-12,8,63,0,0.0
2025-04-12,9,93,3,4045.01
2025-04-12,10,63,3,2036.6
2025-04-12,11,37,0,0.0
2025-04-12,12,26,0,0.0
2025-04-13,1,321,8,4203.51
2025-04-13,2,160,2,1190.34
2025-04-13,3,94,2,571.21
2025-04-13,4,87,5,3459.95
2025-04-13,5,61,3,3013.62
2025-04-13,6,59,0,0.0
2025-04-13,7,56,0,0.0
2025-04-13,8,52,0,0.0
2025-04-13,9,72,2,1544.46
2025-04-13,10,52,3,4321.84
2025-04-13,11,30,0,0.0
2025-04-13,12,21,1,545.46
2025-04-14,1,361,10,5994.46
2025-04-14,2,206,3,1947.25
2025-04-14,3,104,4,2695.82
2025-04-14,4,117,4,3455.87
2025-04-14,5,74,5,1764.23
2025-04-14,6,73,4,2493.0
2025-04-14,7,64,1,556.92
2025-04-14,8,67,2,2308.17
2025-04-14,9,91,3,802.05
2025-04-14,10,62,2,1744.66
2025-04-14,11,39,2,901.86
2025-04-14,12,27,1,525.02
2025-04-15,1,305,7,4319.71
2025-04-15,2,145,5,2422.48
2025-04-15,3,84,4,2437.4
2025-04-15,4,96,4,2868.59
2025-04-15,5,61,2,650.21
2025-04-15,6,55,3,2550.84
2025-04-15,7,51,1,903.63
2025-04-15,8,47,0,0.0
2025-04-15,9,67,4,2380.99
2025-04-15,10,53,0,0.0
2025-04-15,11,31,3,839.72
2025-04-15,12,20,0,0.0
2025-04-16,1,358,10,8875.76
2025-04-16,2,164,4,2296.58
2025-04-16,3,89,2,621.11
2025-04-16,4,113,3,1824.86
2025-04-16,5,66,4,4483.6
2025-04-16,6,72,1,851.64
2025-04-16,7,60,2,1696.26
2025-04-16,8,59,1,316.32
2025-04-16,9,81,1,559.62
2025-04-16,10,62,0,0.0
2025-04-16,11,35,0,0.0
2025-04-16,12,21,0,0.0
2025-04-17,1,474,15,9530.31
2025-04-17,2,240,6,5191.31
2025-04-17,3,126,5,3703.1
2025-04-17,4,137,4,1114.67
2025-04-17,5,93,1,645.96
2025-04-17,6,91,2,867.64
2025-04-17,7,75,2,1103.86
2025-04-17,8,75,1,308.23
2025-04-17,9,102,5,4184.81
2025-04-17,10,75,1,1224.76
2025-04-17,11,45,1,1784.82
2025-04-17,12,30,1,447.58
2025-04-18,1,498,12,6298.64
2025-04-18,2,241,9,5452.0
2025-04-18,3,136,4,1581.25
2025-04-18,4,134,4,3190.88
2025-04-18,5,89,4,2109.3
2025-04-18,6,83,1,650.2
2025-04-18,7,78,0,0.0
2025-04-18,8,75,2,581.52
2025-04-18,9,118,4,2315.52
2025-04-18,10,74,4,2054.04
2025-04-18,11,45,2,784.8
2025-04-18,12,34,0,0.0
2025-04-19,1,318,9,5524.98
2025-04-19,2,160,4,1976.77
2025-04-19,3,94,2,2530.6
2025-04-19,4,101,1,305.55
2025-04-19,5,68,2,1429.48
2025-04-19,6,69,2,1298.51
2025-04-19,7,60,2,1427.33
2025-04-19,8,50,1,274.97
2025-04-19,9,72,6,4151.12
2025-04-19,10,55,1,604.16
2025-04-19,11,35,1,308.6
2025-04-19,12,22,0,0.0
2025-04-20,1,314,11,8776.14
2025-04-20,2,185,5,2578.2
2025-04-20,3,107,0,0.0
2025-04-20,4,128,1,563.86
2025-04-20,5,76,7,4063.24
2025-04-20,6,69,1,318.14
2025-04-20,7,62,2,1545.84
2025-04-20,8,65,0,0.0
2025-04-20,9,82,2,1587.66
2025-04-20,10,59,1,301.5
2025-04-20,11,41,1,292.91
2025-04-20,12,25,0,0.0
2025-04-21,1,346,12,9041.11
2025-04-21,2,145,4,3847.54
2025-04-21,3,82,2,845.97
2025-04-21,4,83,5,3162.24
2025-04-21,5,65,2,1504.19
2025-04-21,6,63,2,920.66
2025-04-21,7,57,2,885.91
2025-04-21,8,57,2,2057.54
2025-04-21,9,83,2,600.87
2025-04-21,10,58,1,547.42
2025-04-21,11,32,2,3020.99
2025-04-21,12,23,0,0.0
2025-04-22,1,444,6,4257.8
2025-04-22,2,246,5,2295.72
2025-04-22,3,120,2,655.26
2025-04-22,4,145,4,2358.66
2025-04-22,5,94,6,2608.1
2025-04-22,6,106,1,616.44
2025-04-22,7,84,0,0.0
2025-04-22,8,78,3,3041.53
2025-04-22,9,112,2,1503.53
2025-04-22,10,81,1,644.92
2025-04-22,11,47,1,680.22
2025-04-22,12,32,1,561.18
2025-04-23,1,375,7,3240.47
2025-04-23,2,180,8,6137.71
2025-04-23,3,98,2,1750.34
2025-04-23,4,114,4,1247.98
2025-04-23,5,83,2,3486.36
2025-04-23,6,76,3,1343.29
2025-04-23,7,63,0,0.0
2025-04-23,8,64,2,599.23
2025-04-23,9,81,3,2087.42
2025-04-23,10,62,2,1348.9
2025-04-23,11,34,0,0.0
2025-04-23,12,25,0,0.0
2025-04-24,1,361,6,4860.16
2025-04-24,2,198,4,2250.16
2025-04-24,3,119,3,1946.31
2025-04-24,4,127,2,3914.7
2025-04-24,5,85,1,234.51
2025-04-24,6,83,2,1930.44
2025-04-24,7,73,4,3016.66
2025-04-24,8,75,1,303.52
2025-04-24,9,93,3,1170.72
2025-04-24,10,71,5,2575.56
2025-04-24,11,42,0,0.0
2025-04-24,12,22,0,0.0
2025-04-25,1,481,10,6765.07
2025-04-25,2,295,8,3641.45
2025-04-25,3,159,4,2144.43
2025-04-25,4,149,2,867.44
2025-04-25,5,105,3,2263.5
2025-04-25,6,120,2,906.78
2025-04-25,7,89,3,2373.7
2025-04-25,8,92,2,1140.14
2025-04-25,9,137,4,1790.6
2025-04-25,10,86,0,0.0
2025-04-25,11,58,0,0.0
2025-04-25,12,37,2,1616.08
2025-04-26,1,401,9,6065.89
2025-04-26,2,217,6,2813.98
2025-04-26,3,108,3,2634.64
2025-04-26,4,134,3,2713.74
2025-04-26,5,88,2,817.79
2025-04-26,6,80,3,838.22
2025-04-26,7,76,0,0.0
2025-04-26,8,69,0,0.0
2025-04-26,9,90,1,760.26
2025-04-26,10,65,2,1512.98
2025-04-26,11,41,2,756.45
2025-04-26,12,28,0,0.0
2025-04-27,1,270,5,4575.72
2025-04-27,2,126,6,5088.92
2025-04-27,3,74,5,2273.73
2025-04-27,4,79,2,1341.31
2025-04-27,5,53,2,915.0
2025-04-27,6,54,2,1229.24
2025-04-27,7,45,0,0.0
2025-04-27,8,49,1,1281.12
2025-04-27,9,70,1,1388.45
2025-04-27,10,47,1,989.43
2025-04-27,11,26,0,0.0
2025-04-27,12,17,3,3307.41
2025-04-28,1,303,9,3566.69
2025-04-28,2,151,5,2687.89
2025-04-28,3,87,1,636.18
2025-04-28,4,91,1,1205.68
2025-04-28,5,63,2,1310.17
2025-04-28,6,68,2,577.1
2025-04-28,7,56,2,636.35
2025-04-28,8,48,4,2127.22
2025-04-28,9,71,1,235.19
2025-04-28,10,53,0,0.0
2025-04-28,11,31,0,0.0
2025-04-28,12,21,1,953.4
2025-04-29,1,296,8,7145.62
2025-04-29,2,162,2,1691.7
2025-04-29,3,88,4,5112.18
2025-04-29,4,105,3,2171.13
2025-04-29,5,72,1,1557.05
2025-04-29,6,73,3,1518.45
2025-04-29,7,52,3,2660.47
2025-04-29,8,57,3,2832.84
2025-04-29,9,73,4,2432.79
2025-04-29,10,56,2,1450.67
2025-04-29,11,33,1,612.38
2025-04-29,12,20,0,0.0
2025-04-30,1,387,7,4113.37
2025-04-30,2,206,2,1171.89
2025-04-30,3,94,2,949.02
2025-04-30,4,112,5,2977.73
2025-04-30,5,82,3,1184.35
2025-04-30,6,76,2,1927.74
2025-04-30,7,61,1,255.88
2025-04-30,8,62,2,3011.15
2025-04-30,9,86,0,0.0
2025-04-30,10,66,2,1250.76
2025-04-30,11,40,0,0.0
2025-04-30,12,23,1,279.55
2025-05-01,1,339,5,2091.86
2025-05-01,2,188,5,3964.33
2025-05-01,3,96,0,0.0
2025-05-01,4,121,4,3490.3
2025-05-01,5,81,6,4167.11
2025-05-01,6,81,2,601.39
2025-05-01,7,59,0,0.0
2025-05-01,8,73,1,586.68
2025-05-01,9,88,4,2492.78
2025-05-01,10,64,3,1507.32
2025-05-01,11,40,1,1083.42
2025-05-01,12,27,1,363.33
2025-05-02,1,392,7,3183.81
2025-05-02,2,208,7,6305.44
2025-05-02,3,106,1,289.03
2025-05-02,4,133,2,1516.35
2025-05-02,5,71,1,254.28
2025-05-02,6,79,2,642.16
2025-05-02,7,75,2,532.47
2025-05-02,8,65,5,2557.3
2025-05-02,9,90,1,1060.65
2025-05-02,10,65,4,3007.18
2025-05-02,11,42,0,0.0
2025-05-02,12,29,0,0.0
2025-05-03,1,336,6,4674.11
2025-05-03,2,163,4,1605.81
2025-05-03,3,83,3,4572.59
2025-05-03,4,98,3,2475.49
2025-05-03,5,64,2,2035.82
2025-05-03,6,76,5,4091.64
2025-05-03,7,55,0,0.0
2025-05-03,8,52,1,1009.23
2025-05-03,9,70,1,617.38
2025-05-03,10,57,1,326.43
2025-05-03,11,33,1,1148.2
2025-05-03,12,24,1,930.33
2025-05-04,1,312,9,6619.65
2025-05-04,2,163,1,595.98
2025-05-04,3,91,5,4488.95
2025-05-04,4,98,5,3113.17
2025-05-04,5,63,2,1351.08
2025-05-04,6,65,3,2899.4
2025-05-04,7,57,0,0.0
2025-05-04,8,54,2,567.22
2025-05-04,9,78,0,0.0
2025-05-04,10,49,1,1387.68
2025-05-04,11,30,1,287.93
2025-05-04,12,22,1,663.64
2025-05-05,1,494,9,6388.5
2025-05-05,2,276,8,6827.89
2025-05-05,3,146,1,864.36
2025-05-05,4,169,2,2371.48
2025-05-05,5,117,2,609.92
2025-05-05,6,109,2,840.12
2025-05-05,7,86,5,3408.89
2025-05-05,8,89,0,0.0
2025-05-05,9,134,1,502.16
2025-05-05,10,91,3,2043.48
2025-05-05,11,54,3,2954.88
2025-05-05,12,38,2,927.66
2025-05-06,1,485,8,5655.72
2025-05-06,2,224,5,3405.22
2025-05-06,3,125,5,2876.75
2025-05-06,4,127,4,1871.27
2025-05-06,5,87,3,1151.32
2025-05-06,6,87,2,1554.72
2025-05-06,7,73,1,284.1
2025-05-06,8,80,1,1200.6
2025-05-06,9,108,4,2859.9
2025-05-06,10,75,0,0.0
2025-05-06,11,39,0,0.0
2025-05-06,12,33,1,1183.44
2025-05-07,1,650,12,9056.63
2025-05-07,2,284,2,911.76
2025-05-07,3,151,2,656.44
2025-05-07,4,166,11,10847.18
2025-05-07,5,107,4,2543.5
2025-05-07,6,125,3,1937.91
2025-05-07,7,107,2,562.52
2025-05-07,8,102,1,529.8
2025-05-07,9,130,2,1834.94
2025-05-07,10,99,1,279.17
2025-05-07,11,57,2,1808.28
2025-05-07,12,41,0,0.0
2025-05-08,1,346,9,5987.17
2025-05-08,2,151,2,880.57
2025-05-08,3,89,2,965.04
2025-05-08,4,108,3,2757.6
2025-05-08,5,63,4,3616.87
2025-05-08,6,69,1,813.12
2025-05-08,7,56,1,621.66
2025-05-08,8,58,1,1395.68
2025-05-08,9,68,3,3753.09
2025-05-08,10,54,3,2968.47
2025-05-08,11,33,1,347.2
2025-05-08,12,24,2,1943.56
2025-05-09,1,357,6,4299.11
2025-05-09,2,206,2,648.21
2025-05-09,3,109,4,2481.74
2025-05-09,4,112,4,1699.37
2025-05-09,5,76,2,965.2
2025-05-09,6,73,2,1557.06
2025-05-09,7,68,2,1592.33
2025-05-09,8,57,3,1066.08
2025-05-09,9,77,4,1942.44
2025-05-09,10,73,3,1212.02
2025-05-09,11,37,0,0.0
2025-05-09,12,23,0,0.0
2025-05-10,1,422,8,6614.36
2025-05-10,2,181,6,3184.07
2025-05-10,3,115,5,3558.53
2025-05-10,4,126,8,4063.22
2025-05-10,5,80,2,915.07
2025-05-10,6,74,3,2740.79
2025-05-10,7,65,0,0.0
2025-05-10,8,62,0,0.0
2025-05-10,9,92,1,910.14
2025-05-10,10,67,0,0.0
2025-05-10,11,35,2,593.4
2025-05-10,12,26,1,1286.64
2025-05-11,1,313,6,2658.11
2025-05-11,2,178,3,2303.53
2025-05-11,3,94,2,1273.14
2025-05-11,4,104,4,1772.83
2025-05-11,5,62,1,315.58
2025-05-11,6,72,1,557.36
2025-05-11,7,56,1,924.48
2025-05-11,8,53,0,0.0
2025-05-11,9,81,2,615.86
2025-05-11,10,55,1,577.02
2025-05-11,11,33,2,2075.37
2025-05-11,12,22,1,1244.24
2025-05-12,1,303,6,4800.57
2025-05-12,2,145,4,4007.15
2025-05-12,3,86,0,0.0
2025-05-12,4,88,6,3544.76
2025-05-12,5,65,0,0.0
2025-05-12,6,70,1,310.88
2025-05-12,7,49,3,2193.54
2025-05-12,8,58,1,337.87
2025-05-12,9,82,4,2056.31
2025-05-12,10,54,1,265.72
2025-05-12,11,33,1,304.72
2025-05-12,12,22,0,0.0
2025-05-13,1,258,5,3144.29
2025-05-13,2,134,2,1292.19
2025-05-13,3,77,2,2859.17
2025-05-13,4,76,4,1831.33
2025-05-13,5,53,4,2657.39
2025-05-13,6,52,4,1328.8
2025-05-13,7,46,1,1001.64
2025-05-13,8,41,2,2969.38
2025-05-13,9,66,2,556.14
2025-05-13,10,42,3,983.03
2025-05-13,11,27,0,0.0
2025-05-13,12,17,2,798.82
2025-05-14,1,370,8,4098.39
2025-05-14,2,187,2,1040.28
2025-05-14,3,102,2,841.66
2025-05-14,4,121,2,874.86
2025-05-14,5,86,2,1817.36
2025-05-14,6,71,4,2740.72
2025-05-14,7,67,3,2132.63
2025-05-14,8,64,1,1002.24
2025-05-14,9,95,3,1200.65
2025-05-14,10,68,2,1268.14
2025-05-14,11,37,2,1533.95
2025-05-14,12,26,0,0.0
2025-05-15,1,459,11,6625.65
2025-05-15,2,246,7,5416.1
2025-05-15,3,140,3,1410.96
2025-05-15,4,155,6,2856.68
2025-05-15,5,98,0,0.0
2025-05-15,6,104,1,1716.84
2025-05-15,7,83,4,2191.39
2025-05-15,8,77,3,1024.54
2025-05-15,9,117,0,0.0
2025-05-15,10,80,2,1052.56
2025-05-15,11,51,1,304.85
2025-05-15,12,33,1,1182.56
2025-05-16,1,280,5,3870.72
2025-05-16,2,137,2,857.83
2025-05-16,3,82,3,2847.38
2025-05-16,4,92,2,2357.86
2025-05-16,5,62,3,3603.18
2025-05-16,6,59,1,303.57
2025-05-16,7,49,1,1260.56
2025-05-16,8,48,0,0.0
2025-05-16,9,77,1,262.95
2025-05-16,10,47,4,2192.86
2025-05-16,11,29,1,955.95
2025-05-16,12,21,1,665.2
2025-05-17,1,537,11,7852.81
2025-05-17,2,256,4,3192.17
2025-05-17,3,113,6,4504.98
2025-05-17,4,139,1,313.93
2025-05-17,5,98,2,1806.14
2025-05-17,6,105,1,330.07
2025-05-17,7,94,0,0.0
2025-05-17,8,80,4,2349.96
2025-05-17,9,104,5,3648.47
2025-05-17,10,79,4,2451.1
2025-05-17,11,49,2,2456.85
2025-05-17,12,30,2,1263.71
2025-05-18,1,485,9,6673.85
2025-05-18,2,225,4,2877.42
2025-05-18,3,125,5,3568.67
2025-05-18,4,138,5,5603.33
2025-05-18,5,98,0,0.0
2025-05-18,6,95,3,3201.94
2025-05-18,7,74,2,2219.17
2025-05-18,8,79,1,299.18
2025-05-18,9,112,3,1714.94
2025-05-18,10,80,3,1985.35
2025-05-18,11,48,1,282.88
2025-05-18,12,30,1,606.9
