date,channel_id,sessions,users,bookings,revenue,spend,impressions,clicks
2025-03-06,2,217,184,6,3055.45,323.68,4047,170
2025-03-06,3,289,232,2,983.32,0.0,0,0
2025-03-06,4,89,72,3,1446.5,0.0,0,0
2025-03-06,5,39,32,1,535.68,0.0,0,0
2025-03-06,6,0,0,5,4415.07,0.0,0,0
2025-03-06,7,130,110,2,868.7,0.0,0,0
2025-03-07,1,228,189,4,3019.73,0.0,0,0
2025-03-07,2,130,103,3,844.68,160.21,1999,84
2025-03-07,3,143,118,1,903.2,0.0,0,0
2025-03-07,4,122,101,5,2176.57,0.0,0,0
2025-03-07,5,90,74,3,3618.44,0.0,0,0
2025-03-07,6,0,0,8,4002.36,0.0,0,0
2025-03-07,7,62,49,1,312.06,0.0,0,0
2025-03-08,1,371,300,8,4530.55,0.0,0,0
2025-03-08,2,134,112,3,2744.98,261.03,3261,137
2025-03-08,3,250,211,2,1555.1,0.0,0,0
2025-03-08,4,99,82,4,1712.85,0.0,0,0
2025-03-08,5,106,84,3,1201.76,0.0,0,0
2025-03-08,6,0,0,6,3452.46,0.0,0,0
2025-03-08,7,74,61,1,272.47,0.0,0,0
2025-03-09,1,248,202,4,2026.23,0.0,0,0
2025-03-09,2,235,186,6,2060.7,362.68,4523,190
2025-03-09,3,147,116,1,265.93,0.0,0,0
2025-03-09,4,21,16,0,0.0,0.0,0,0
2025-03-09,5,46,37,1,453.52,0.0,0,0
2025-03-09,6,0,0,4,2478.91,0.0,0,0
2025-03-09,7,13,10,0,0.0,0.0,0,0
2025-03-10,1,203,159,4,2445.53,0.0,0,0
2025-03-10,2,240,201,7,5237.47,444.68,5571,234
2025-03-10,3,142,111,1,225.48,0.0,0,0
2025-03-10,4,21,17,0,0.0,0.0,0,0
2025-03-10,5,42,33,1,673.5,0.0,0,0
2025-03-10,6,0,0,5,2167.72,0.0,0,0
2025-03-10,7,116,98,2,1520.7,0.0,0,0
2025-03-11,1,194,163,3,1121.7,0.0,0,0
2025-03-11,2,95,79,2,963.84,387.96,4857,204
2025-03-11,3,136,116,1,214.48,0.0,0,0
2025-03-11,4,39,32,1,1342.0,0.0,0,0
2025-03-11,5,69,57,2,668.65,0.0,0,0
2025-03-11,6,0,0,6,3428.65,0.0,0,0
2025-03-11,7,66,52,1,424.54,0.0,0,0
2025-03-12,1,107,84,1,283.61,0.0,0,0
2025-03-12,2,247,204,7,2839.43,314.19,3928,165
2025-03-12,3,543,451,4,1945.06,0.0,0,0
2025-03-12,4,84,68,3,1802.93,0.0,0,0
2025-03-12,5,76,61,2,2396.68,0.0,0,0
2025-03-12,6,0,0,10,4235.37,0.0,0,0
2025-03-12,7,178,141,3,2794.99,0.0,0,0
2025-03-13,1,304,243,5,4832.96,0.0,0,0
2025-03-13,2,244,194,7,4527.25,373.46,4666,196
2025-03-13,3,373,299,3,1158.53,0.0,0,0
2025-03-13,4,69,55,2,1075.04,0.0,0,0
2025-03-13,5,99,81,3,1602.39,0.0,0,0
2025-03-13,6,0,0,7,2772.38,0.0,0,0
2025-03-13,7,65,52,1,459.3,0.0,0,0
2025-03-14,1,433,341,8,4066.28,0.0,0,0
2025-03-14,2,150,123,4,3587.34,267.31,3333,140
2025-03-14,3,426,348,3,1237.45,0.0,0,0
2025-03-14,4,61,48,2,1611.78,0.0,0,0
2025-03-14,5,17,13,0,0.0,0.0,0,0
2025-03-14,6,0,0,8,3835.78,0.0,0,0
2025-03-14,7,120,97,2,964.73,0.0,0,0
2025-03-15,1,362,307,7,4488.81,0.0,0,0
2025-03-15,2,226,179,6,1888.61,272.95,3404,143
2025-03-15,3,145,121,1,1760.78,0.0,0,0
2025-03-15,4,89,76,3,830.75,0.0,0,0
2025-03-15,5,72,58,2,845.65,0.0,0,0
2025-03-15,6,0,0,6,3091.53,0.0,0,0
2025-03-15,7,122,101,2,2086.34,0.0,0,0
2025-03-16,1,606,517,12,8849.97,0.0,0,0
2025-03-16,2,148,127,4,3569.48,441.4,5523,232
2025-03-16,3,134,105,1,257.92,0.0,0,0
2025-03-16,4,43,36,1,292.92,0.0,0,0
2025-03-16,5,109,87,3,1409.03,0.0,0,0
2025-03-16,6,0,0,11,6182.61,0.0,0,0
2025-03-16,7,214,172,4,2221.32,0.0,0,0
2025-03-17,1,323,270,6,3214.88,0.0,0,0
2025-03-17,2,192,164,5,2822.61,290.78,3642,153
2025-03-17,3,128,103,1,265.6,0.0,0,0
2025-03-17,4,23,19,0,0.0,0.0,0,0
2025-03-17,5,87,70,3,1768.03,0.0,0,0
2025-03-17,6,0,0,9,6501.83,0.0,0,0
2025-03-17,7,66,55,1,285.45,0.0,0,0
2025-03-18,1,226,186,4,1252.68,0.0,0,0
2025-03-18,2,181,155,4,2840.63,355.71,4452,187
2025-03-18,3,268,216,2,828.95,0.0,0,0
2025-03-18,4,84,69,3,3398.25,0.0,0,0
2025-03-18,5,17,14,0,0.0,0.0,0,0
2025-03-18,6,0,0,7,4080.98,0.0,0,0
2025-03-18,7,14,11,0,0.0,0.0,0,0
2025-03-19,1,274,215,5,2926.87,0.0,0,0
2025-03-19,2,240,194,7,2614.71,263.61,3285,138
2025-03-19,3,12,9,0,0.0,0.0,0,0
2025-03-19,4,91,74,3,1985.22,0.0,0,0
2025-03-19,5,48,40,1,547.04,0.0,0,0
2025-03-19,6,0,0,12,6116.57,0.0,0,0
2025-03-19,7,173,144,3,2557.74,0.0,0,0
2025-03-20,1,462,392,11,6835.07,0.0,0,0
2025-03-20,2,97,80,2,1015.18,310.58,3880,163
2025-03-20,3,139,111,1,755.52,0.0,0,0
2025-03-20,4,88,70,3,1759.77,0.0,0,0
2025-03-20,5,46,36,1,723.36,0.0,0,0
2025-03-20,6,0,0,9,6680.22,0.0,0,0
2025-03-20,7,15,12,0,0.0,0.0,0,0
2025-03-21,1,413,340,8,6151.1,0.0,0,0
2025-03-21,2,324,270,9,5850.95,303.07,3785,159
2025-03-21,3,12,9,0,0.0,0.0,0,0
2025-03-21,4,90,72,3,1122.42,0.0,0,0
2025-03-21,5,46,36,1,263.91,0.0,0,0
2025-03-21,6,0,0,5,2531.46,0.0,0,0
2025-03-21,7,116,91,2,1233.62,0.0,0,0
2025-03-22,1,512,439,11,6243.5,0.0,0,0
2025-03-22,2,169,135,4,2575.07,317.5,3976,167
2025-03-22,3,736,627,6,3485.04,0.0,0,0
2025-03-22,4,45,38,1,197.02,0.0,0,0
2025-03-22,5,79,63,2,889.85,0.0,0,0
2025-03-22,6,0,0,6,3007.15,0.0,0,0
2025-03-22,7,187,159,3,1637.68,0.0,0,0
2025-03-23,1,661,540,13,7492.29,0.0,0,0
2025-03-23,2,101,83,2,816.15,253.86,3166,133
2025-03-23,3,126,100,1,506.82,0.0,0,0
2025-03-23,4,47,36,1,547.7,0.0,0,0
2025-03-23,5,101,85,3,1610.54,0.0,0,0
2025-03-23,6,0,0,10,4750.4,0.0,0,0
2025-03-23,7,175,141,3,862.96,0.0,0,0
2025-03-24,1,474,374,11,6837.94,0.0,0,0
2025-03-24,2,101,85,2,1522.08,396.52,4952,208
2025-03-24,3,130,105,1,993.2,0.0,0,0
2025-03-24,4,45,36,1,462.52,0.0,0,0
2025-03-24,5,42,33,1,173.74,0.0,0,0
2025-03-24,6,0,0,9,4518.16,0.0,0,0
2025-03-24,7,67,54,1,242.1,0.0,0,0
2025-03-25,1,568,482,11,6507.99,0.0,0,0
2025-03-25,2,233,191,6,2979.33,415.42,5190,218
2025-03-25,3,267,226,2,1563.75,0.0,0,0
2025-03-25,4,24,19,0,0.0,0.0,0,0
2025-03-25,5,48,39,1,948.08,0.0,0,0
2025-03-25,6,0,0,10,3438.99,0.0,0,0
2025-03-25,7,66,53,1,908.46,0.0,0,0
2025-03-26,1,154,121,2,1534.53,0.0,0,0
2025-03-26,2,163,127,4,2828.34,306.26,3833,161
2025-03-26,3,228,194,2,1287.17,0.0,0,0
2025-03-26,4,117,94,5,2903.32,0.0,0,0
2025-03-26,5,106,85,3,833.97,0.0,0,0
2025-03-26,6,0,0,11,5007.97,0.0,0,0
2025-03-26,7,116,98,2,761.99,0.0,0,0
2025-03-27,1,605,475,12,8946.01,0.0,0,0
2025-03-27,2,71,57,1,219.86,326.33,4071,171
2025-03-27,3,145,123,1,784.71,0.0,0,0
2025-03-27,4,102,86,4,1988.82,0.0,0,0
2025-03-27,5,107,84,3,1264.04,0.0,0,0
2025-03-27,6,0,0,10,4788.79,0.0,0,0
2025-03-27,7,16,13,0,0.0,0.0,0,0
2025-03-28,1,357,280,7,3374.09,0.0,0,0
2025-03-28,2,203,171,5,1643.25,343.3,4285,180
2025-03-28,3,580,458,4,2020.63,0.0,0,0
2025-03-28,4,69,55,2,1846.08,0.0,0,0
2025-03-28,5,97,76,3,3198.2,0.0,0,0
2025-03-28,6,0,0,8,5547.96,0.0,0,0
2025-03-28,7,126,101,2,1397.76,0.0,0,0
2025-03-29,1,314,253,6,3740.01,0.0,0,0
2025-03-29,2,237,197,6,3896.17,372.67,4666,196
2025-03-29,3,136,115,1,492.66,0.0,0,0
2025-03-29,4,126,105,5,2219.64,0.0,0,0
2025-03-29,5,130,110,4,1794.12,0.0,0,0
2025-03-29,6,0,0,5,2968.4,0.0,0,0
2025-03-29,7,133,109,2,1135.69,0.0,0,0
2025-03-30,1,280,227,6,5214.05,0.0,0,0
2025-03-30,2,264,213,7,5332.8,342.43,4285,180
2025-03-30,3,126,100,1,713.16,0.0,0,0
2025-03-30,4,69,57,2,1218.96,0.0,0,0
2025-03-30,5,46,38,1,284.21,0.0,0,0
2025-03-30,6,0,0,11,4675.53,0.0,0,0
2025-03-30,7,16,12,0,0.0,0.0,0,0
2025-03-31,1,290,233,5,4305.37,0.0,0,0
2025-03-31,2,258,203,6,3906.6,336.44,4214,177
2025-03-31,3,415,326,3,1165.9,0.0,0,0
2025-03-31,4,68,57,2,1206.87,0.0,0,0
2025-03-31,5,171,137,5,3084.16,0.0,0,0
2025-03-31,6,0,0,8,4859.95,0.0,0,0
2025-03-31,7,75,64,1,1289.28,0.0,0,0
2025-04-01,1,317,259,6,2392.08,0.0,0,0
2025-04-01,2,161,136,4,2071.5,291.31,3642,153
2025-04-01,3,155,128,1,380.96,0.0,0,0
2025-04-01,4,50,41,1,351.29,0.0,0,0
2025-04-01,5,66,52,2,1397.86,0.0,0,0
2025-04-01,6,0,0,14,11238.97,0.0,0,0
2025-04-01,7,347,297,6,3630.98,0.0,0,0
2025-04-02,1,575,478,11,9027.78,0.0,0,0
2025-04-02,2,146,119,3,1081.45,231.54,2880,121
2025-04-02,3,14,11,0,0.0,0.0,0,0
2025-04-02,4,68,54,2,2954.36,0.0,0,0
2025-04-02,5,70,58,2,1012.26,0.0,0,0
2025-04-02,6,0,0,7,4864.69,0.0,0,0
2025-04-02,7,16,13,0,0.0,0.0,0,0
2025-04-03,1,393,328,8,5663.19,0.0,0,0
2025-04-03,2,132,105,3,1546.52,225.87,2809,118
2025-04-03,3,235,187,2,521.42,0.0,0,0
2025-04-03,4,106,87,4,1868.24,0.0,0,0
2025-04-03,5,20,15,0,0.0,0.0,0,0
2025-04-03,6,0,0,13,7518.44,0.0,0,0
2025-04-03,7,74,59,1,967.47,0.0,0,0
2025-04-04,1,419,356,8,3836.06,0.0,0,0
2025-04-04,2,290,233,7,3879.79,293.62,3666,154
2025-04-04,3,122,101,1,1153.84,0.0,0,0
2025-04-04,4,91,74,3,2744.42,0.0,0,0
2025-04-04,5,48,40,1,258.0,0.0,0,0
2025-04-04,6,0,0,8,5827.97,0.0,0,0
2025-04-04,7,73,61,1,759.69,0.0,0,0
2025-04-05,1,509,420,10,7283.9,0.0,0,0
2025-04-05,2,264,216,7,3392.4,329.45,4119,173
2025-04-05,3,14,11,0,0.0,0.0,0,0
2025-04-05,4,97,83,3,2083.53,0.0,0,0
2025-04-05,5,101,81,3,2401.8,0.0,0,0
2025-04-05,6,0,0,17,10402.44,0.0,0,0
2025-04-05,7,129,102,2,585.03,0.0,0,0
2025-04-06,1,510,415,10,5603.25,0.0,0,0
2025-04-06,2,286,241,7,5800.72,284.64,3547,149
2025-04-06,3,237,195,2,565.4,0.0,0,0
2025-04-06,4,156,127,7,3714.94,0.0,0,0
2025-04-06,5,158,129,5,3526.59,0.0,0,0
2025-04-06,6,0,0,17,10796.27,0.0,0,0
2025-04-06,7,17,14,0,0.0,0.0,0,0
2025-04-07,1,449,354,9,8367.98,0.0,0,0
2025-04-07,2,225,186,5,2829.73,241.72,3023,127
2025-04-07,3,230,180,2,2662.01,0.0,0,0
2025-04-07,4,74,62,2,2430.18,0.0,0,0
2025-04-07,5,48,39,1,316.42,0.0,0,0
2025-04-07,6,0,0,9,4221.35,0.0,0,0
2025-04-07,7,302,237,5,3113.15,0.0,0,0
2025-04-08,1,481,377,9,4699.91,0.0,0,0
2025-04-08,2,274,217,7,6552.31,363.14,4547,191
2025-04-08,3,125,102,1,547.5,0.0,0,0
2025-04-08,4,79,64,2,574.99,0.0,0,0
2025-04-08,5,67,55,2,1379.02,0.0,0,0
2025-04-08,6,0,0,10,6190.4,0.0,0,0
2025-04-08,7,196,153,3,1367.5,0.0,0,0
2025-04-09,1,698,576,15,13918.62,0.0,0,0
2025-04-09,2,217,184,5,2812.74,376.97,4714,198
2025-04-09,3,263,205,2,1346.61,0.0,0,0
2025-04-09,4,92,76,3,2336.26,0.0,0,0
2025-04-09,5,75,64,2,1254.16,0.0,0,0
2025-04-09,6,0,0,10,6319.47,0.0,0,0
2025-04-09,7,230,197,4,3394.54,0.0,0,0
2025-04-10,1,563,444,12,8629.38,0.0,0,0
2025-04-10,2,321,259,8,3958.17,158.1,1976,83
2025-04-10,3,298,237,2,501.76,0.0,0,0
2025-04-10,4,123,104,4,2910.24,0.0,0,0
2025-04-10,5,100,78,3,2693.83,0.0,0,0
2025-04-10,6,0,0,4,1461.57,0.0,0,0
2025-04-10,7,140,111,2,1496.92,0.0,0,0
2025-04-11,1,218,186,4,2648.28,0.0,0,0
2025-04-11,2,185,151,4,1699.75,277.27,3452,145
2025-04-11,3,355,278,3,2980.18,0.0,0,0
2025-04-11,4,48,38,1,1145.56,0.0,0,0
2025-04-11,5,148,116,5,3340.59,0.0,0,0
2025-04-11,6,0,0,13,6107.35,0.0,0,0
2025-04-11,7,184,147,3,1219.58,0.0,0,0
2025-04-12,1,386,326,7,5386.96,0.0,0,0
2025-04-12,2,129,110,3,1826.06,250.4,3119,131
2025-04-12,3,489,411,4,1720.24,0.0,0,0
2025-04-12,4,87,69,3,1092.82,0.0,0,0
2025-04-12,5,82,65,2,505.64,0.0,0,0
2025-04-12,6,0,0,9,8538.46,0.0,0,0
2025-04-12,7,140,116,2,925.4,0.0,0,0
2025-04-13,1,304,251,5,3182.76,0.0,0,0
2025-04-13,2,283,238,7,6017.48,234.69,2928,123
2025-04-13,3,285,237,2,2134.72,0.0,0,0
2025-04-13,4,49,39,1,545.46,0.0,0,0
2025-04-13,5,50,40,1,343.44,0.0,0,0
2025-04-13,6,0,0,8,5128.84,0.0,0,0
2025-04-13,7,118,99,2,1497.69,0.0,0,0
2025-04-14,1,427,342,9,5311.32,0.0,0,0
2025-04-14,2,349,286,10,4362.85,207.52,2595,109
2025-04-14,3,146,119,1,622.32,0.0,0,0
2025-04-14,4,114,95,4,3293.74,0.0,0,0
2025-04-14,5,109,86,3,1470.35,0.0,0,0
2025-04-14,6,0,0,11,8947.74,0.0,0,0
2025-04-14,7,183,151,3,1180.99,0.0,0,0
2025-04-15,1,527,415,10,7653.29,0.0,0,0
2025-04-15,2,98,80,2,1842.34,240.3,3000,126
2025-04-15,3,15,12,0,0.0,0.0,0,0
2025-04-15,4,107,84,4,1022.36,0.0,0,0
2025-04-15,5,76,62,2,1206.52,0.0,0,0
2025-04-15,6,0,0,12,5346.68,0.0,0,0
2025-04-15,7,184,154,3,2302.38,0.0,0,0
2025-04-16,1,372,317,7,5864.22,0.0,0,0
2025-04-16,2,105,82,2,1111.54,413.02,5166,217
2025-04-16,3,338,281,3,1361.45,0.0,0,0
2025-04-16,4,50,40,1,727.77,0.0,0,0
2025-04-16,5,153,123,5,3922.26,0.0,0,0
2025-04-16,6,0,0,8,7323.53,0.0,0,0
2025-04-16,7,130,102,2,1214.98,0.0,0,0
2025-04-17,1,473,373,10,5850.81,0.0,0,0
2025-04-17,2,162,131,4,2244.38,350.11,4380,184
2025-04-17,3,409,333,3,1776.43,0.0,0,0
2025-04-17,4,188,156,7,6508.07,0.0,0,0
2025-04-17,5,150,126,4,2221.02,0.0,0,0
2025-04-17,6,0,0,13,10601.72,0.0,0,0
2025-04-17,7,182,142,3,904.62,0.0,0,0
2025-04-18,1,527,453,10,4489.58,0.0,0,0
2025-04-18,2,273,214,7,3114.45,351.13,4380,184
2025-04-18,3,418,358,3,1910.74,0.0,0,0
2025-04-18,4,128,107,4,2559.5,0.0,0,0
2025-04-18,5,142,115,4,3390.61,0.0,0,0
2025-04-18,6,0,0,17,8282.39,0.0,0,0
2025-04-18,7,66,54,1,1270.88,0.0,0,0
2025-04-19,1,346,287,6,4612.25,0.0,0,0
2025-04-19,2,286,229,9,4935.95,322.24,4023,169
2025-04-19,3,267,216,2,2115.79,0.0,0,0
2025-04-19,4,50,39,1,335.92,0.0,0,0
2025-04-19,5,87,74,2,1517.01,0.0,0,0
2025-04-19,6,0,0,10,4948.51,0.0,0,0
2025-04-19,7,73,59,1,1366.64,0.0,0,0
2025-04-20,1,340,266,6,6159.51,0.0,0,0
2025-04-20,2,273,223,7,3519.27,355.99,4452,187
2025-04-20,3,414,324,3,886.09,0.0,0,0
2025-04-20,4,51,42,1,265.9,0.0,0,0
2025-04-20,5,129,102,4,2024.24,0.0,0,0
2025-04-20,6,0,0,10,7172.48,0.0,0,0
2025-04-20,7,18,14,0,0.0,0.0,0,0
2025-04-21,1,423,362,9,4795.86,0.0,0,0
2025-04-21,2,219,174,5,3253.39,0.0,0,0
2025-04-21,3,15,12,0,0.0,0.0,0,0
2025-04-21,4,118,94,4,5140.45,0.0,0,0
2025-04-21,5,210,176,7,5613.18,0.0,0,0
2025-04-21,6,0,0,9,6773.38,0.0,0,0
2025-04-21,7,122,100,2,858.18,0.0,0,0
2025-04-22,1,431,364,7,6397.45,0.0,0,0
2025-04-22,2,145,116,3,1264.19,0.0,0,0
2025-04-22,3,714,564,5,3389.95,0.0,0,0
2025-04-22,4,91,71,3,1538.29,0.0,0,0
2025-04-22,5,118,94,3,2054.08,0.0,0,0
2025-04-22,6,0,0,9,3657.37,0.0,0,0
2025-04-22,7,120,99,2,922.03,0.0,0,0
2025-04-23,1,419,356,8,5591.28,0.0,0,0
2025-04-23,2,133,110,3,1942.31,0.0,0,0
2025-04-23,3,386,311,3,3978.03,0.0,0,0
2025-04-23,4,142,110,6,2879.93,0.0,0,0
2025-04-23,5,94,79,3,1863.03,0.0,0,0
2025-04-23,6,0,0,9,4709.08,0.0,0,0
2025-04-23,7,72,56,1,278.04,0.0,0,0
2025-04-24,1,439,366,8,5418.46,0.0,0,0
2025-04-24,2,211,173,5,4053.02,0.0,0,0
2025-04-24,3,515,406,4,3260.2,0.0,0,0
2025-04-24,4,75,62,2,1670.94,0.0,0,0
2025-04-24,5,50,40,1,1039.44,0.0,0,0
2025-04-24,6,0,0,10,6457.16,0.0,0,0
2025-04-24,7,67,54,1,303.52,0.0,0,0
2025-04-25,1,614,499,13,7942.67,0.0,0,0
2025-04-25,2,102,80,2,951.14,0.0,0,0
2025-04-25,3,637,544,5,2365.82,0.0,0,0
2025-04-25,4,169,139,6,4735.91,0.0,0,0
2025-04-25,5,77,65,2,1502.98,0.0,0,0
2025-04-25,6,0,0,9,4586.97,0.0,0,0
2025-04-25,7,175,138,3,1423.7,0.0,0,0
2025-04-26,1,332,282,6,3826.55,0.0,0,0
2025-04-26,2,202,160,5,1876.7,0.0,0,0
2025-04-26,3,492,385,4,4901.87,0.0,0,0
2025-04-26,4,107,90,4,2720.22,0.0,0,0
2025-04-26,5,78,62,2,1304.24,0.0,0,0
2025-04-26,6,0,0,7,2435.03,0.0,0,0
2025-04-26,7,188,149,3,1849.34,0.0,0,0
2025-04-27,1,369,288,6,3294.74,0.0,0,0
2025-04-27,2,240,191,7,5705.53,0.0,0,0
2025-04-27,3,16,13,0,0.0,0.0,0,0
2025-04-27,4,86,69,3,4297.46,0.0,0,0
2025-04-27,5,76,64,2,1330.05,0.0,0,0
2025-04-27,6,0,0,8,6752.61,0.0,0,0
2025-04-27,7,132,107,2,1009.94,0.0,0,0
2025-04-28,1,457,390,8,4509.67,0.0,0,0
2025-04-28,2,270,219,6,3676.59,0.0,0,0
2025-04-28,3,155,122,1,314.36,0.0,0,0
2025-04-28,4,78,64,2,975.43,0.0,0,0
2025-04-28,5,23,19,0,0.0,0.0,0,0
2025-04-28,6,0,0,10,4143.69,0.0,0,0
2025-04-28,7,62,51,1,316.13,0.0,0,0
2025-04-29,1,421,350,8,7205.95,0.0,0,0
2025-04-29,2,279,219,8,6773.15,0.0,0,0
2025-04-29,3,16,12,0,0.0,0.0,0,0
2025-04-29,4,71,55,2,2417.8,0.0,0,0
2025-04-29,5,23,18,0,0.0,0.0,0,0
2025-04-29,6,0,0,12,10331.95,0.0,0,0
2025-04-29,7,266,220,4,2456.43,0.0,0,0
2025-04-30,1,287,238,5,5504.1,0.0,0,0
2025-04-30,2,115,90,2,1226.33,0.0,0,0
2025-04-30,3,514,426,4,1848.82,0.0,0,0
2025-04-30,4,73,60,2,1012.69,0.0,0,0
2025-04-30,5,48,37,1,296.6,0.0,0,0
2025-04-30,6,0,0,10,5981.66,0.0,0,0
2025-04-30,7,173,135,3,1251.24,0.0,0,0
2025-05-01,1,601,499,12,7499.15,0.0,0,0
2025-05-01,2,196,157,4,3513.74,0.0,0,0
2025-05-01,3,273,225,2,1252.72,0.0,0,0
2025-05-01,4,101,83,3,1314.94,0.0,0,0
2025-05-01,5,74,61,2,676.91,0.0,0,0
2025-05-01,6,0,0,8,5727.73,0.0,0,0
2025-05-01,7,76,65,1,363.33,0.0,0,0
2025-05-02,1,525,447,10,6861.75,0.0,0,0
2025-05-02,2,180,142,4,2274.97,0.0,0,0
2025-05-02,3,154,131,1,626.28,0.0,0,0
2025-05-02,4,108,92,4,2279.5,0.0,0,0
2025-05-02,5,132,113,4,1720.11,0.0,0,0
2025-05-02,6,0,0,5,3945.33,0.0,0,0
2025-05-02,7,232,181,4,1640.73,0.0,0,0
2025-05-03,1,420,331,8,5073.35,0.0,0,0
2025-05-03,2,230,196,6,7483.07,0.0,0,0
2025-05-03,3,155,123,1,286.82,0.0,0,0
2025-05-03,4,86,73,3,2848.59,0.0,0,0
2025-05-03,5,108,88,3,2648.68,0.0,0,0
2025-05-03,6,0,0,5,3675.64,0.0,0,0
2025-05-03,7,129,101,2,1470.88,0.0,0,0
2025-05-04,1,300,250,5,3369.71,0.0,0,0
2025-05-04,2,193,158,4,1988.59,0.0,0,0
2025-05-04,3,280,234,2,1375.14,0.0,0,0
2025-05-04,4,143,115,5,3990.42,0.0,0,0
2025-05-04,5,75,64,2,915.68,0.0,0,0
2025-05-04,6,0,0,11,9817.54,0.0,0,0
2025-05-04,7,79,63,1,517.62,0.0,0,0
2025-05-05,1,491,388,9,6280.39,0.0,0,0
2025-05-05,2,211,177,5,3361.87,0.0,0,0
2025-05-05,3,673,535,5,2242.66,0.0,0,0
2025-05-05,4,75,62,2,1447.62,0.0,0,0
2025-05-05,5,102,82,3,2249.0,0.0,0,0
2025-05-05,6,0,0,10,8512.41,0.0,0,0
2025-05-05,7,275,218,4,3645.39,0.0,0,0
2025-05-06,1,452,363,8,5639.77,0.0,0,0
2025-05-06,2,311,254,8,5262.77,0.0,0,0
2025-05-06,3,458,371,4,1558.4,0.0,0,0
2025-05-06,4,92,74,3,2522.88,0.0,0,0
2025-05-06,5,151,120,4,3024.63,0.0,0,0
2025-05-06,6,0,0,6,3728.09,0.0,0,0
2025-05-06,7,75,61,1,306.5,0.0,0,0
2025-05-07,1,527,429,11,7402.31,0.0,0,0
2025-05-07,2,197,162,5,2908.53,0.0,0,0
2025-05-07,3,753,629,6,5269.04,0.0,0,0
2025-05-07,4,104,89,4,1550.2,0.0,0,0
2025-05-07,5,111,92,3,1482.69,0.0,0,0
2025-05-07,6,0,0,9,7651.02,0.0,0,0
2025-05-07,7,250,208,4,4704.34,0.0,0,0
2025-05-08,1,368,300,7,5547.76,0.0,0,0
2025-05-08,2,246,201,6,4658.2,0.0,0,0
2025-05-08,3,17,13,0,0.0,0.0,0,0
2025-05-08,4,101,79,3,1696.17,0.0,0,0
2025-05-08,5,119,94,3,1987.05,0.0,0,0
2025-05-08,6,0,0,9,6300.89,0.0,0,0
2025-05-08,7,250,212,4,5859.96,0.0,0,0
2025-05-09,1,376,322,8,5360.73,0.0,0,0
2025-05-09,2,288,229,7,2857.98,0.0,0,0
2025-05-09,3,316,266,3,1910.73,0.0,0,0
2025-05-09,4,95,78,3,955.4,0.0,0,0
2025-05-09,5,55,46,1,575.56,0.0,0,0
2025-05-09,6,0,0,8,4859.92,0.0,0,0
2025-05-09,7,142,116,2,943.24,0.0,0,0
2025-05-10,1,527,421,10,8005.63,0.0,0,0
2025-05-10,2,299,235,8,3563.48,0.0,0,0
2025-05-10,3,145,113,1,328.72,0.0,0,0
2025-05-10,4,119,94,4,2012.79,0.0,0,0
2025-05-10,5,87,67,2,1994.06,0.0,0,0
2025-05-10,6,0,0,9,5036.66,0.0,0,0
2025-05-10,7,144,117,2,2924.88,0.0,0,0
2025-05-11,1,374,314,7,4064.38,0.0,0,0
2025-05-11,2,214,183,5,3219.99,0.0,0,0
2025-05-11,3,358,306,3,1218.41,0.0,0,0
2025-05-11,4,72,57,2,588.81,0.0,0,0
2025-05-11,5,25,20,0,0.0,0.0,0,0
2025-05-11,6,0,0,6,4827.49,0.0,0,0
2025-05-11,7,72,58,1,398.44,0.0,0,0
2025-05-12,1,367,304,6,4338.52,0.0,0,0
2025-05-12,2,223,177,6,3557.16,0.0,0,0
2025-05-12,3,169,141,1,1294.6,263.24,43454,478
2025-05-12,4,51,42,1,539.68,0.0,0,0
2025-05-12,5,115,98,3,1505.94,0.0,0,0
2025-05-12,6,0,0,7,3881.58,0.0,0,0
2025-05-12,7,182,156,3,2704.04,0.0,0,0
2025-05-13,1,281,227,5,3172.33,0.0,0,0
2025-05-13,2,133,108,3,2219.87,0.0,0,0
2025-05-13,3,144,113,1,302.45,230.01,38000,418
2025-05-13,4,190,152,7,3789.34,0.0,0,0
2025-05-13,5,25,21,0,0.0,0.0,0,0
2025-05-13,6,0,0,13,9034.54,0.0,0,0
2025-05-13,7,138,110,2,903.65,0.0,0,0
2025-05-14,1,663,542,13,6992.2,0.0,0,0
2025-05-14,2,160,126,4,2961.69,0.0,0,0
2025-05-14,3,268,225,2,2172.95,189.73,31272,344
2025-05-14,4,77,60,2,954.67,0.0,0,0
2025-05-14,5,25,20,0,0.0,0.0,0,0
2025-05-14,6,0,0,8,4758.52,0.0,0,0
2025-05-14,7,137,110,2,710.85,0.0,0,0
2025-05-15,1,617,483,11,6229.47,0.0,0,0
2025-05-15,2,296,244,7,5072.26,0.0,0,0
2025-05-15,3,400,312,3,911.54,242.4,40000,440
2025-05-15,4,99,78,3,3056.77,0.0,0,0
2025-05-15,5,77,61,2,1547.22,0.0,0,0
2025-05-15,6,0,0,10,5591.23,0.0,0,0
2025-05-15,7,172,145,3,1373.64,0.0,0,0
2025-05-16,1,434,361,8,7034.72,0.0,0,0
2025-05-16,2,164,140,4,3004.3,0.0,0,0
2025-05-16,3,137,117,1,858.3,235.95,38909,428
2025-05-16,4,53,45,1,955.95,0.0,0,0
2025-05-16,5,79,65,2,1236.18,0.0,0,0
